id_viaje,id_camion,latitud,longitud,velocidad_kmh,aceleracion_ms2,giros_bruscos,hora_dia,tipo_real
V05103,104,-2.235076,-79.286124,93.68,0.254,0,17.89,normal
V05104,111,-2.89565,-78.586101,36.77,1.67,2,21.87,normal
V05105,106,-2.90882,-78.609984,15.94,0.533,5,18.64,normal
V05106,111,-2.547627,-78.856438,53.93,0.873,1,10.17,normal
V05107,105,-2.214761,-79.328137,96.68,0.472,0,16.19,normal
V05108,116,-2.201224,-79.314588,89.41,0.502,0,13.6,normal
V05109,116,-2.216688,-79.308794,105.67,0.527,0,13.65,normal
V05110,130,-2.550925,-78.878546,230.87,4.658,0,2.83,ruido_sensor
V05111,130,-2.188277,-79.279193,97.23,0.695,0,15.25,normal
V05112,104,-2.251134,-79.285304,91.19,0.741,0,9.1,normal
V05113,130,-2.894597,-78.629549,25.59,1.101,1,21.5,normal
V05114,127,-2.546508,-78.807907,50.52,1.049,2,9.35,normal
V05115,120,-2.912196,-78.585519,31.3,1.48,1,22.31,normal
V05116,113,-2.894798,-78.549384,33.49,1.155,4,19.69,normal
V05117,108,-2.576921,-78.847105,59.21,0.78,1,9.09,normal
V05118,125,-2.577644,-78.845703,52.31,0.586,2,6.82,normal
V05119,126,-2.195483,-79.313301,101.49,0.35,0,17.07,normal
V05120,106,-3.71364,-80.176295,16.64,0.251,1,1.28,anomalia_desvio
V05121,123,-2.884,-78.591092,24.18,0.968,2,19.28,normal
V05122,108,-2.19392,-79.282058,80.13,0.556,0,18.15,normal
V05123,129,-2.896343,-78.600646,27.82,1.728,2,19.59,normal
V05124,122,-2.174657,-79.324016,94.76,0.461,0,14.09,normal
V05125,124,-2.218395,-79.292576,81.57,0.408,0,14.63,normal
V05126,122,-2.231361,-79.306971,91.23,0.716,0,16.17,normal
V05127,122,-2.518573,-78.885269,35.56,0.62,0,8.59,normal
V05128,117,-2.576337,-78.837717,54.13,0.836,3,8.57,normal
V05129,116,-2.189996,-79.314815,89.34,0.359,1,12.25,normal
V05130,108,-2.19613,-79.292163,99.79,0.138,0,14.47,normal
V05131,109,-2.202196,-79.315518,77.55,0.781,0,16.29,normal
V05132,108,-2.222338,-79.275629,90.07,0.329,0,15.56,normal
V05133,101,-2.541731,-78.827064,49.61,1.061,1,7.17,normal
V05134,104,-2.580815,-78.838061,55.97,0.147,2,10.33,normal
V05135,129,-2.2495,-79.291505,147.79,4.537,9,1.92,anomalia_temeraria
V05136,125,-2.169811,-79.292208,96.8,0.152,0,12.14,normal
V05137,112,-2.552171,-78.853948,41.7,0.388,3,10.46,normal
V05138,110,-2.926145,-78.638092,29.24,1.758,2,20.54,normal
V05139,110,-2.223719,-79.310823,93.21,0.542,0,13.47,normal
V05140,128,-2.21305,-79.329522,134.92,4.344,12,10.56,anomalia_temeraria
V05141,101,-2.912975,-78.606189,23.46,1.217,1,17.21,normal
V05142,102,-2.544141,-78.850028,45.48,0.859,2,11.27,normal
V05143,110,-2.17929,-79.301818,90.69,0.346,0,17.05,normal
V05144,123,-2.223745,-79.28288,86.92,0.579,0,13.65,normal
V05145,122,-2.231353,-79.292844,91.72,0.628,0,11.59,normal
V05146,121,-2.52685,-78.888058,50.37,0.273,0,11.55,normal
V05147,123,-2.89455,-78.581359,21.93,0.637,0,18.97,normal
V05148,123,-2.144571,-79.279134,85.98,0.441,0,14.85,normal
V05149,113,-2.560132,-78.825603,39.0,0.594,2,9.73,normal
V05150,116,-2.200716,-79.310687,92.04,0.309,1,16.15,normal
V05151,126,-2.219788,-79.340899,99.77,0.214,1,8.97,normal
V05152,104,-2.207435,-79.287398,92.98,0.248,0,13.91,normal
V05153,119,-2.522923,-78.833675,48.24,0.625,0,12.47,normal
V05154,105,-2.865524,-78.572388,32.52,1.599,1,18.56,normal
V05155,118,-2.5621,-78.882544,37.99,1.015,0,10.8,normal
V05156,121,-2.513587,-78.851172,46.3,0.771,0,13.35,normal
V05157,112,-2.929631,-78.579689,33.92,0.978,4,20.05,normal
V05158,125,-2.234858,-79.32334,85.02,0.378,0,13.89,normal
V05159,102,-2.179481,-79.332719,98.94,0.931,0,13.4,normal
V05160,130,-2.917646,-78.61386,30.54,,4,20.03,normal
V05161,121,-2.523437,-78.851066,49.45,0.841,1,8.68,normal
V05162,126,-2.8988,-78.626887,35.28,1.044,1,17.21,normal
V05163,118,-2.552246,-78.85507,246.84,2.014,1,6.29,ruido_sensor
V05164,123,-2.529505,-78.870688,36.14,0.749,1,11.06,normal
V05165,121,-2.91346,-78.59401,27.59,0.902,6,18.93,normal
V05166,107,-2.918728,-78.574318,28.78,0.958,2,16.55,normal
V05167,109,-2.843054,-78.607738,33.91,1.843,2,19.09,normal
V05168,113,-2.889475,-78.619269,30.18,1.72,3,15.37,normal
V05169,118,-2.216821,-79.267589,132.98,4.757,8,0.8,anomalia_temeraria
V05170,119,-2.555287,-78.860929,44.24,0.128,1,9.1,normal
V05171,101,-2.221142,-79.276412,98.44,0.569,1,14.44,normal
V05172,127,-2.568822,-78.854201,49.13,0.776,0,9.91,normal
V05173,127,-2.164506,-79.299909,159.36,4.41,4,14.58,anomalia_temeraria
V05174,103,-2.896583,-78.593451,34.88,1.22,0,19.26,normal
V05175,118,-2.524681,-78.840248,33.03,0.647,0,10.07,normal
V05176,112,-2.238469,-79.2986,99.17,0.198,1,14.45,normal
V05177,112,-2.511031,-78.862121,53.17,0.911,1,7.6,normal
V05178,119,-2.183387,-79.264793,95.82,0.194,1,13.19,normal
V05179,111,-2.884712,-78.62839,30.79,0.95,4,18.45,normal
V05180,122,-2.210752,-79.313503,93.57,-0.085,0,11.66,normal
V05181,105,-2.877627,-78.614972,36.23,1.283,2,20.88,normal
V05182,108,-2.903764,-78.609143,25.66,1.552,3,20.28,normal
V05183,117,-2.1858,-79.30205,89.44,0.649,0,11.57,normal
V05184,117,-2.533505,-78.832847,50.76,0.726,0,12.34,normal
V05185,101,-2.540397,-78.861598,48.89,,3,10.14,normal
V05186,103,-2.200858,-79.300038,95.92,0.653,0,12.72,normal
V05187,105,-2.538175,-78.839301,44.07,1.412,1,9.43,normal
V05188,129,-2.198171,-79.262766,89.26,0.5,0,14.78,normal
V05189,122,-2.902733,-78.565564,26.32,0.928,6,20.8,normal
V05190,124,-2.881662,-78.56323,36.71,1.872,1,20.48,normal
V05191,117,-2.537032,-78.834463,60.26,1.012,0,9.01,normal
V05192,109,-2.539143,-78.873373,43.42,1.081,3,9.42,normal
V05193,121,-2.210151,-79.279857,86.37,0.792,1,11.39,normal
V05194,118,-2.190763,-79.303875,90.17,0.369,0,13.37,normal
V05195,114,-2.212791,-79.331659,89.12,0.453,1,12.86,normal
V05196,109,-2.557532,-78.858819,54.2,0.806,1,13.67,normal
V05197,110,-2.574201,-78.844003,52.32,1.271,1,7.85,normal
V05198,123,-2.528288,-78.85076,52.19,0.875,0,8.28,normal
V05199,120,-2.198059,-79.290436,93.68,0.551,1,13.18,normal
V05200,123,-2.885982,-78.617284,26.94,1.541,0,16.98,normal
V05201,126,-2.573612,-78.848716,45.1,1.358,0,9.57,normal
V05202,114,-2.54514,-78.865703,45.1,0.887,1,11.97,normal
V05203,127,-2.91288,-78.600813,33.39,1.313,2,17.51,normal
V05204,107,-2.191311,-79.321695,79.93,0.659,1,16.12,normal
V05205,129,-2.898052,-78.612453,33.62,0.978,2,18.62,normal
V05206,111,-2.225935,-79.285658,83.32,0.623,0,16.13,normal
V05207,119,-2.896885,-78.606708,41.96,1.139,4,16.91,normal
V05208,125,-2.579096,-78.874756,29.38,0.932,2,8.53,normal
V05209,122,-2.226007,-79.3185,,0.782,0,13.69,normal
V05210,118,-2.575838,-78.877011,50.34,0.637,2,7.37,normal
V05211,120,-2.580446,-78.851956,44.96,0.774,1,11.93,normal
V05212,129,-2.905307,-78.565142,30.5,1.067,3,23.21,normal
V05213,101,-2.212763,-79.310784,112.17,0.278,0,12.12,normal
V05214,102,-2.563705,-78.832026,48.91,1.016,2,11.51,normal
V05215,129,-2.202046,-79.328828,89.68,0.491,0,16.68,normal
V05216,129,-2.180897,-79.301386,88.74,0.086,0,10.25,normal
V05217,104,-2.56087,-78.88453,52.04,0.795,0,5.21,normal
V05218,101,-2.547477,-78.845002,54.87,0.986,1,9.28,normal
V05219,115,-2.213935,-79.283601,93.1,0.622,0,14.42,normal
V05220,114,-2.567364,-78.82144,40.42,0.72,2,7.48,normal
V05221,109,-2.514379,-78.887134,61.42,0.876,0,13.32,normal
V05222,115,-2.190898,-79.264378,91.22,0.413,0,16.07,normal
V05223,116,-2.206932,-79.3046,98.43,0.192,0,12.7,normal
V05224,126,-2.204656,-79.294836,88.92,0.385,0,14.79,normal
V05225,103,-2.939548,-78.622521,20.51,0.518,2,18.51,normal
V05226,101,-2.213289,-79.291036,89.15,0.396,0,12.18,normal
V05227,107,-2.580725,-78.897112,47.55,-0.103,0,8.22,normal
V05228,121,-2.553583,-78.837321,57.19,0.532,1,10.54,normal
V05229,129,-2.538774,-78.856517,44.71,1.139,1,7.59,normal
V05230,118,-2.20797,-79.302942,91.1,0.823,0,15.31,normal
V05231,111,-2.565298,-78.855272,296.36,-5.909,0,20.78,ruido_sensor
V05232,129,-2.570686,-78.849989,46.1,1.362,0,7.08,normal
V05233,104,-2.228533,-79.280672,90.95,0.407,0,16.48,normal
V05234,107,-2.176782,-79.297862,91.43,0.482,1,15.15,normal
V05235,114,-3.566512,-80.130422,11.3,0.274,3,2.39,anomalia_desvio
V05236,103,-2.910501,-78.604925,36.2,0.86,0,21.33,normal
V05237,117,-2.184748,-79.269954,91.19,0.636,0,15.95,normal
V05238,130,-2.189031,-79.272977,94.84,0.367,0,13.99,normal
V05239,108,-2.20762,-79.27984,99.91,0.671,0,14.99,normal
V05240,104,-2.900759,-78.61641,27.35,0.855,0,12.27,normal
V05241,103,-2.921609,-78.608953,28.9,1.548,4,18.79,normal
V05242,107,-2.178719,-79.283571,97.26,0.625,0,14.03,normal
V05243,124,-2.560766,-78.827803,34.57,0.877,0,7.68,normal
V05244,113,-2.191552,-79.307062,82.98,0.204,0,17.6,normal
V05245,112,-2.549495,-78.825206,38.05,0.592,2,5.68,normal
V05246,128,-2.22395,-79.320311,99.42,0.21,0,9.91,normal
V05247,116,-2.186525,-79.294492,89.24,0.629,0,15.34,normal
V05248,111,-2.20141,-79.290455,104.18,0.595,0,10.92,normal
V05249,115,-2.539061,-78.839149,53.59,1.054,1,9.65,normal
V05250,114,-2.901477,-78.586528,27.21,1.985,2,20.01,normal
V05251,117,-3.593273,-80.124283,13.73,0.163,2,3.46,anomalia_desvio
V05252,109,-2.232897,-79.305827,100.43,0.574,1,11.51,normal
V05253,120,-2.907078,-78.594648,34.56,0.536,2,23.07,normal
V05254,129,-2.525259,-78.838862,51.65,0.628,0,5.42,normal
V05255,123,-2.189028,-79.28435,88.15,0.488,0,15.96,normal
V05256,118,-2.543275,-78.85481,48.86,0.684,1,6.64,normal
V05257,108,-2.531757,-78.829079,51.14,0.647,2,10.02,normal
V05258,129,-2.523557,-78.852975,54.88,0.835,2,8.52,normal
V05259,103,-2.228368,-79.29147,74.81,0.37,0,14.72,normal
V05260,125,-2.582455,-78.839324,49.85,0.546,1,9.4,normal
V05261,130,-2.194991,-79.281306,79.73,0.14,0,15.69,normal
V05262,129,-2.922637,-78.609646,32.38,1.012,4,18.22,normal
V05263,104,-2.927823,-78.592416,34.48,1.156,2,16.92,normal
V05264,113,-2.221221,-79.283624,97.56,0.532,0,14.49,normal
V05265,101,-2.225437,-79.290779,83.73,0.478,0,13.98,normal
V05266,123,-2.527708,-78.827983,46.55,0.964,2,8.95,normal
V05267,125,-2.171849,-79.306293,97.46,0.154,0,16.02,normal
V05268,126,-2.219319,-79.307982,91.27,0.489,2,14.67,normal
V05269,123,-2.200332,-79.333934,86.68,0.114,1,13.48,normal
V05270,121,-2.902914,-78.570076,24.53,1.761,1,19.15,normal
V05271,106,-2.179389,-79.283808,91.77,0.549,0,15.16,normal
V05272,114,-2.918241,-78.596165,21.48,1.044,0,22.99,normal
V05273,109,-2.178476,-79.301969,85.23,0.372,0,15.66,normal
V05274,125,-2.190733,-79.290451,93.57,0.124,0,14.5,normal
V05275,112,-2.200132,-79.322985,87.23,0.327,0,16.51,normal
V05276,102,-2.530254,-78.804773,55.73,0.64,0,7.84,normal
V05277,124,-2.551969,-78.863247,54.19,0.298,1,5.0,normal
V05278,109,-2.85656,-78.627347,29.09,1.756,1,18.01,normal
V05279,117,-2.545104,-78.830693,49.59,0.978,4,9.94,normal
V05280,127,-2.55886,-78.85035,43.4,1.241,0,10.01,normal
V05281,125,-2.543188,-78.839158,39.89,1.138,0,8.32,normal
V05282,108,-2.875773,-78.630312,30.72,1.063,2,13.53,normal
V05283,121,-2.560499,-78.874829,55.68,0.92,2,8.37,normal
V05284,129,-2.568262,-78.859897,230.19,4.893,1,12.37,ruido_sensor
V05285,104,-2.188293,-79.290179,90.62,0.373,0,13.1,normal
V05286,119,-2.558385,-78.85153,55.21,0.332,1,8.42,normal
V05287,121,-2.576728,-78.832996,43.78,0.941,0,10.95,normal
V05288,111,-2.209639,-79.302224,88.85,0.02,0,14.97,normal
V05289,121,-2.54907,-78.843757,44.81,0.922,0,5.31,normal
V05290,118,-2.197264,-79.275688,81.77,0.509,0,13.26,normal
V05291,112,-2.19882,-79.3154,86.08,0.502,2,15.1,normal
V05292,119,-2.218216,-79.261231,79.82,0.599,1,14.72,normal
V05293,114,-2.535555,-78.857991,53.01,1.083,3,7.78,normal
V05294,119,-2.552608,-78.848549,55.15,1.159,0,11.69,normal
V05295,120,-2.158381,-79.313833,87.57,0.365,1,13.06,normal
V05296,124,-2.228203,-79.296628,90.1,0.195,0,13.61,normal
V05297,129,-2.896622,-78.613939,39.04,1.47,4,17.53,normal
V05298,104,-2.192464,-79.291714,93.6,0.499,0,9.76,normal
V05299,103,-2.180515,-79.299931,103.71,0.396,0,10.29,normal
V05300,111,-2.547851,-78.845896,50.33,1.118,0,5.41,normal
V05301,120,-2.901468,-78.607632,25.93,1.076,2,18.69,normal
V05302,124,-2.874928,-78.609365,28.45,1.248,2,23.14,normal
V05303,124,-2.554309,-78.829574,56.96,0.76,0,9.24,normal
V05304,105,-2.553854,-78.852034,38.33,0.53,0,12.92,normal
V05305,102,-2.236993,-79.298735,98.49,0.185,0,15.23,normal
V05306,104,-2.870178,-78.597834,34.25,1.458,2,19.13,normal
V05307,110,-2.559563,-78.866154,54.2,0.685,1,9.71,normal
V05308,116,-2.219226,-79.298116,97.5,0.46,0,12.12,normal
V05309,108,-2.541551,-78.835395,46.05,0.703,0,8.05,normal
V05310,115,-2.553357,-78.8376,51.85,0.991,1,3.93,normal
V05311,120,-2.160491,-79.323505,90.51,0.365,1,13.77,normal
V05312,104,-2.199502,-79.293086,89.14,0.401,1,17.16,normal
V05313,124,-2.184116,-79.308239,100.33,0.351,0,9.7,normal
V05314,121,-2.5468,-78.871572,44.08,0.378,3,7.59,normal
V05315,103,-2.197419,-79.322712,100.55,0.346,0,14.37,normal
V05316,112,-2.231624,-79.29362,87.6,0.547,0,14.7,normal
V05317,124,-2.212817,-79.293091,97.68,0.21,0,13.01,normal
V05318,106,-2.181293,-79.340271,101.97,0.221,0,11.09,normal
V05319,109,-2.201687,-79.284991,89.17,0.332,0,15.79,normal
V05320,110,-2.532788,-78.850897,49.19,0.747,2,8.81,normal
V05321,109,-2.539037,-78.833373,51.97,1.164,0,7.15,normal
V05322,108,-2.585004,-78.818704,47.15,1.364,0,8.5,normal
V05323,101,-2.220379,-79.287099,88.0,0.419,0,16.56,normal
V05324,121,-2.566756,-78.823614,45.24,0.592,2,9.11,normal
V05325,108,-2.891531,-78.619346,37.33,0.894,0,21.13,normal
V05326,119,-2.223467,-79.277687,102.51,0.505,0,14.96,normal
V05327,101,-2.183723,-79.314405,91.26,0.312,0,11.43,normal
V05328,129,-2.563976,-78.831115,286.32,4.3,1,21.83,ruido_sensor
V05329,101,-2.87204,-78.590018,23.48,1.532,3,17.41,normal
V05330,110,-2.546746,-78.832073,55.1,0.304,1,11.4,normal
V05331,103,-2.546293,-78.846053,55.6,0.627,0,11.7,normal
V05332,128,-2.22854,-79.282339,98.42,0.4,0,14.48,normal
V05333,110,-2.88906,-78.552917,27.18,0.81,3,20.78,normal
V05334,114,-2.549346,-78.867232,47.18,0.957,1,11.85,normal
V05335,109,-2.220769,-79.302249,90.61,0.615,0,12.6,normal
V05336,110,-2.908343,-78.595626,30.79,1.291,2,23.74,normal
V05337,122,-2.216713,-79.315719,93.45,0.228,0,17.92,normal
V05338,115,-2.568541,-78.850439,265.39,-2.218,2,14.46,ruido_sensor
V05339,121,-2.874273,-78.603734,41.93,1.538,2,18.07,normal
V05340,130,-2.556923,-78.859962,50.77,1.132,2,5.37,normal
V05341,126,-3.558839,-80.121819,12.77,0.519,5,3.8,anomalia_desvio
V05342,103,-2.581778,-78.859655,55.91,0.73,0,5.69,normal
V05343,124,-2.535112,-78.856767,38.8,0.471,1,10.69,normal
V05344,101,-2.547268,-78.827339,43.46,1.005,0,11.39,normal
V05345,107,-2.17718,-79.263503,95.93,0.388,0,11.19,normal
V05346,105,-2.528037,-78.836786,50.42,0.742,0,7.7,normal
V05347,109,-2.56006,-78.821792,41.53,0.907,0,9.26,normal
V05348,125,-2.570508,-78.876999,49.75,0.277,2,6.9,normal
V05349,112,-2.552104,-78.868805,58.38,1.329,1,7.5,normal
V05350,107,-2.545944,-78.831604,50.0,0.64,0,7.8,normal
V05351,128,-2.545772,-78.856701,50.41,0.648,1,6.1,normal
V05352,108,-2.203565,-79.249909,88.19,0.509,1,12.22,normal
V05353,127,-2.933839,-78.61159,24.51,0.678,1,18.15,normal
V05354,102,-2.190703,-79.297418,76.53,0.225,0,12.3,normal
V05355,130,-2.542461,-78.829916,46.77,0.418,1,9.78,normal
V05356,103,-2.204577,-79.288891,73.58,0.272,0,11.89,normal
V05357,114,-2.162298,-79.270701,92.5,0.308,1,13.2,normal
V05358,124,-2.20154,-79.280861,87.76,0.5,0,12.48,normal
V05359,117,-2.1936,-79.316545,85.43,0.361,0,14.19,normal
V05360,118,-2.212751,-79.287848,97.06,0.505,0,12.59,normal
V05361,108,-2.197593,-79.334937,98.91,0.47,0,14.03,normal
V05362,107,-2.54344,-78.809225,52.16,0.539,1,13.29,normal
V05363,124,-2.565892,-78.838543,,1.216,0,7.63,normal
V05364,117,-2.557237,-78.828687,46.4,0.688,1,9.47,normal
V05365,127,-2.546781,-78.834512,52.62,0.304,2,8.19,normal
V05366,107,-2.17965,-79.298841,102.48,0.546,0,14.51,normal
V05367,119,-2.562648,-78.829851,30.16,0.46,0,7.55,normal
V05368,128,-2.558005,-78.828966,52.45,1.004,0,11.63,normal
V05369,109,-2.581643,-78.823671,51.66,1.041,2,6.09,normal
V05370,104,-2.89627,-78.598884,30.46,1.097,1,20.63,normal
V05371,128,-2.925022,-78.612826,21.62,0.521,4,16.18,normal
V05372,124,-2.538563,-78.879156,42.45,0.685,0,10.15,normal
V05373,122,-2.554354,-78.915265,45.94,1.403,2,5.41,normal
V05374,114,-2.18419,-79.299016,91.37,0.723,0,13.46,normal
V05375,110,-2.540955,-78.873872,40.07,1.045,1,8.69,normal
V05376,123,-2.550336,-78.813044,40.1,0.765,2,6.93,normal
V05377,114,-2.194151,-79.308773,101.77,0.53,0,17.89,normal
V05378,103,-2.546474,-78.860289,52.64,0.467,1,7.96,normal
V05379,123,-2.544217,-78.846242,271.44,-0.729,0,19.99,ruido_sensor
V05380,104,-2.548156,-78.841513,57.33,0.996,2,10.27,normal
V05381,105,-2.86204,-78.567168,28.82,1.109,4,14.01,normal
V05382,124,-2.203459,-79.275314,90.5,0.803,0,16.95,normal
V05383,117,-2.161411,-79.281111,91.04,0.098,0,15.94,normal
V05384,124,-2.221823,-79.285194,88.37,0.243,0,13.48,normal
V05385,127,-2.877049,-78.590296,30.35,0.785,5,17.04,normal
V05386,127,-2.90378,-78.598584,24.26,1.093,4,18.79,normal
V05387,120,-2.517876,-78.835896,45.6,1.069,0,8.69,normal
V05388,121,-2.903988,-78.620882,36.29,1.237,1,19.56,normal
V05389,115,-2.904862,-78.616308,27.27,0.628,0,19.95,normal
V05390,122,-2.56313,-78.847671,38.31,1.523,0,13.26,normal
V05391,114,-2.206632,-79.267237,92.85,0.221,0,16.57,normal
V05392,115,-2.88758,-78.590681,26.24,1.323,1,18.55,normal
V05393,102,-2.549762,-78.842035,51.48,0.551,0,10.2,normal
V05394,101,-2.180556,-79.289971,93.08,0.751,0,10.73,normal
V05395,112,-2.909485,-78.576973,29.83,1.915,2,19.54,normal
V05396,106,-2.906207,-78.621262,38.0,0.469,5,20.37,normal
V05397,116,-2.884248,-78.611414,26.96,1.19,1,20.22,normal
V05398,102,-2.239465,-79.299176,99.5,0.266,0,13.66,normal
V05399,128,-2.175696,-79.297597,100.47,0.713,0,11.53,normal
V05400,114,-2.511691,-78.85635,42.34,,1,12.06,normal
V05401,130,-2.553571,-78.857394,43.37,0.82,4,8.07,normal
V05402,105,-2.519364,-78.881322,52.17,0.221,0,9.16,normal
V05403,104,-2.200191,-79.282935,95.37,0.365,0,15.97,normal
V05404,115,-2.855618,-78.640177,31.16,0.736,3,21.22,normal
V05405,103,-2.883131,-78.589424,25.42,1.609,6,18.46,normal
V05406,114,-2.201915,-79.293743,93.66,0.423,0,14.79,normal
V05407,116,-2.186803,-79.314847,85.62,0.073,0,18.89,normal
V05408,128,-2.212642,-79.310939,98.53,0.185,0,15.55,normal
V05409,121,-2.530757,-78.845876,49.91,0.766,0,12.11,normal
V05410,110,-2.907076,-78.616011,34.0,1.393,4,17.5,normal
V05411,127,-2.194457,-79.275356,91.8,0.538,1,12.9,normal
V05412,120,-2.206055,-79.282084,87.79,0.321,0,18.61,normal
V05413,104,-3.614409,-80.086127,20.64,0.03,5,1.0,anomalia_desvio
V05414,122,-2.231901,-79.307856,74.48,0.218,0,15.91,normal
V05415,119,-2.58717,-78.890917,46.12,0.783,2,7.14,normal
V05416,127,-2.924009,-78.615017,24.83,1.125,2,18.89,normal
V05417,104,-2.549335,-78.860715,52.12,0.908,1,8.75,normal
V05418,101,-2.178895,-79.327974,80.91,0.317,0,12.16,normal
V05419,107,-2.224219,-79.31375,97.39,0.421,0,14.77,normal
V05420,121,-2.167891,-79.288539,99.69,0.347,0,18.22,normal
V05421,126,-2.586793,-78.847104,50.14,0.754,1,8.56,normal
V05422,128,-2.183056,-79.271524,85.05,0.466,0,11.99,normal
V05423,125,-2.586759,-78.850289,43.3,0.831,0,8.5,normal
V05424,122,-3.671469,-80.168607,16.45,1.136,6,2.13,anomalia_desvio
V05425,113,-2.551161,-78.876787,53.23,0.876,2,9.57,normal
V05426,115,-2.205782,-79.307168,86.43,0.5,1,15.84,normal
V05427,130,-2.209444,-79.298386,85.39,0.495,0,12.81,normal
V05428,114,-2.863073,-78.596156,30.77,1.255,2,14.86,normal
V05429,120,-2.534757,-78.842144,48.61,0.752,1,8.12,normal
V05430,127,-2.199921,-79.302698,90.05,0.797,1,12.5,normal
V05431,121,-2.198606,-79.311769,87.46,0.296,1,13.89,normal
V05432,106,-2.90972,-78.619107,33.38,1.507,1,17.29,normal
V05433,102,-2.159778,-79.294988,86.31,0.149,0,13.85,normal
V05434,107,-2.588981,-78.872507,44.68,1.163,0,9.54,normal
V05435,109,-2.549206,-78.819635,57.68,0.268,2,10.57,normal
V05436,105,-2.559158,-78.8627,45.63,1.452,0,9.73,normal
V05437,117,-2.896185,-78.595833,29.32,0.86,2,21.05,normal
V05438,121,-2.930078,-78.577848,31.67,1.555,4,21.85,normal
V05439,118,-2.561107,-78.857207,50.62,0.874,0,9.32,normal
V05440,104,-2.897861,-78.596937,41.24,0.855,1,17.6,normal
V05441,107,-2.583376,-78.854527,277.92,-5.254,2,18.91,ruido_sensor
V05442,101,-2.200215,-79.289183,106.47,0.296,0,18.06,normal
V05443,104,-2.892054,-78.583363,28.66,1.582,2,17.95,normal
V05444,117,-2.193001,-79.276648,94.87,0.539,0,13.46,normal
V05445,105,-2.554399,-78.852785,38.59,1.233,1,8.5,normal
V05446,128,-2.173427,-79.290792,84.59,0.507,0,14.07,normal
V05447,116,-2.197542,-79.30186,97.96,0.161,0,13.73,normal
V05448,110,-2.536757,-78.849668,48.54,1.181,1,6.0,normal
V05449,122,-2.214452,-79.351036,96.03,0.721,0,12.64,normal
V05450,114,-2.221296,-79.306376,106.81,0.3,0,14.66,normal
V05451,111,-2.201778,-79.306653,124.93,4.009,3,4.37,anomalia_temeraria
V05452,128,-2.186806,-79.292101,98.17,0.301,0,14.69,normal
V05453,130,-2.580295,-78.843546,60.13,0.779,1,12.9,normal
V05454,127,-2.525237,-78.824991,56.04,0.869,1,7.96,normal
V05455,108,-2.583028,-78.889106,41.98,0.94,0,9.45,normal
V05456,115,-2.205957,-79.302802,89.63,0.452,1,8.91,normal
V05457,116,-2.243317,-79.257077,91.75,0.096,0,16.18,normal
V05458,113,-2.906807,-78.60754,30.01,1.299,4,16.33,normal
V05459,107,-2.882062,-78.60863,40.53,1.211,3,16.58,normal
V05460,102,-2.90868,-78.616379,28.16,1.144,3,19.86,normal
V05461,114,-2.938104,-78.5969,22.98,0.801,1,16.69,normal
V05462,119,-2.883003,-78.569853,34.7,0.935,2,16.53,normal
V05463,128,-2.91486,-78.639592,27.58,0.632,2,15.85,normal
V05464,104,-2.882763,-78.595779,24.63,,2,18.54,normal
V05465,130,-2.919571,-78.579755,23.1,1.424,4,19.73,normal
V05466,120,-2.907665,-78.626619,31.52,0.715,1,19.03,normal
V05467,109,-2.570102,-78.81559,33.94,0.886,0,10.76,normal
V05468,110,-2.185337,-79.277372,97.83,0.44,0,14.86,normal
V05469,116,-2.213439,-79.300412,91.47,0.38,1,14.68,normal
V05470,125,-2.200694,-79.280613,86.45,-0.036,0,16.06,normal
V05471,102,-2.225863,-79.318989,91.78,0.522,2,14.08,normal
V05472,130,-2.201247,-79.299691,92.33,0.886,0,13.17,normal
V05473,130,-2.187766,-79.315587,100.72,0.307,0,15.25,normal
V05474,108,-2.928976,-78.590298,28.65,0.952,1,18.59,normal
V05475,115,-2.904426,-78.598911,24.53,0.887,3,16.38,normal
